date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,transformer_id,hour,dayofweek,month,day_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_worktime,season
2018-07-01 04:15:00,0.37103567019887423,0.9583337775004851,0.7647159558283873,0.9544076606232981,-0.10382031044048214,0.9578376717271389,-2.0604653185125565,1,4,6,7,182,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 04:30:00,0.3592108170944566,0.19748826846995615,0.7313845429228704,0.1579257806749429,-0.10086501079680556,0.9079983150996315,-1.3216550543516814,1,4,6,7,182,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 04:45:00,0.34844894774769125,1.6514044192670245,0.7020631438711544,1.66619577493287,0.2404044050894032,0.3054239148430708,-1.8515117263972953,1,4,6,7,182,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 05:00:00,0.9029315940306383,2.2122277383224462,1.0923678604397842,2.2591690792841614,0.5808265943427112,1.4620804516317987,-1.620542495215561,1,5,6,7,182,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 05:15:00,2.282949484373277,3.888445561144059,2.6739877256890425,3.3140220979897292,1.6201037190208163,3.6154190854858053,-1.6044501231388628,1,5,6,7,182,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 05:30:00,2.7887408065529296,3.4353635682906734,3.366417322738872,2.6443666143644706,2.0049925098657275,3.266209911014095,-1.3733205025695427,1,5,6,7,182,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 05:45:00,3.9731325527681545,3.1558619161438215,4.522025973504321,4.265524220294028,3.576385957030592,4.581847928886943,-1.2912359693699713,1,5,6,7,182,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 06:00:00,4.485543799634851,5.14878984952371,4.167242485743726,3.540025187897865,4.4206988028659895,5.019869788982619,-0.7305716998351844,1,6,6,7,182,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 06:15:00,3.9668694068594528,4.55123892594626,3.676691612048044,3.789256600378355,4.256633858273845,4.308366424150886,-0.384180647200651,1,6,6,7,182,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 06:30:00,3.406035919915627,3.7238669094231938,3.9600069939575295,4.040686454453236,3.045307315172101,2.9008534278449583,-0.22209427678329396,1,6,6,7,182,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 06:45:00,2.4136836878179375,2.4802521656316787,2.4916437733979953,2.7014560051886316,2.09033791539053,2.338048086494319,-0.5977984542166169,1,6,6,7,182,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 07:00:00,2.1564418745315588,2.5065360410003796,2.213615360361499,2.7514822177995786,1.9763590151408155,3.5890355688601963,-0.5833158113264778,1,7,6,7,182,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 07:15:00,2.217648725099362,2.232913617122691,1.9061109548536554,2.5788546544995077,2.326744282888829,2.360405709485008,-0.3638931104522737,1,7,6,7,182,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 07:30:00,2.0210045256409273,2.294690596142995,1.8714625894658916,2.45607807712496,1.987174514902098,1.5984376171320425,-0.3335473695129922,1,7,6,7,182,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 07:45:00,1.7935939417999969,1.8410670551884114,1.7450878679338564,2.059832251444365,1.7853835026748173,1.5113939488797479,-0.2806306992092807,1,7,6,7,182,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 08:00:00,-0.50324194900452,1.2477693052649104,2.0158285176561304,2.332864835748167,-2.43496071072512,-0.20002829386645254,-1.064964492466022,1,8,6,7,182,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 08:15:00,-0.8622432638257239,0.9648645204251248,1.6936251966337283,2.128433665435606,-2.46511412247444,-0.30262323238579214,-0.8878798876918602,1,8,6,7,182,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 08:30:00,-0.9143493555818503,0.8197211389302901,1.4273936923736306,1.9697734956498052,-2.1881339855410697,-0.19052437771384567,-0.769036268234013,1,8,6,7,182,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 08:45:00,-0.9648364710526786,0.08816651085367255,0.1575263955820088,0.8578628997997623,-2.1604634450159184,-0.08246947061591682,-2.8008578969872286,1,8,6,7,182,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 09:00:00,-1.5326962539232187,0.3276365771508123,0.41886507899900294,0.5911999013876705,-2.091414079152589,-0.404960684044907,-2.170161921701325,1,9,6,7,182,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 09:15:00,-1.4660190898991163,-0.042808410175226914,0.058383904629408595,0.4579833619136835,-1.908409401430805,-0.29063708170817953,-1.9316520041319214,1,9,6,7,182,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 09:30:00,-1.2632900553473558,0.32817656795498945,0.32524991266220676,0.7016908471491976,-1.6782430728138595,-0.06430942897844184,-1.5937493746757556,1,9,6,7,182,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 09:45:00,-1.22223236351945,0.07366726341672208,0.4125792656446449,0.8128791592691053,-1.5998262651661215,-0.39920946464815255,-1.3033583391863086,1,9,6,7,182,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 10:00:00,-0.9004632382119627,0.32572937907659305,0.5898133356771926,0.6709735305894704,-1.3366054943919758,0.05779871251512741,-1.0611196905008615,1,10,6,7,182,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 10:15:00,-0.3827134718265862,0.5771224557503674,1.1344686084658602,0.785127783297151,-1.0626265471848977,0.2873699100186625,-1.4520306885488479,1,10,6,7,182,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 10:30:00,-0.3054338946217096,0.5679629644404925,1.0132792169419669,0.6434960761641997,-0.8822626422963117,0.28364950756852086,-1.3800990955436696,1,10,6,7,182,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 10:45:00,0.1353380539003723,0.6892088258482398,1.542327572240187,1.0190230224269108,-0.671998025778314,0.2800699591750436,-1.1012777810470191,1,10,6,7,182,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 11:00:00,-0.013513497068224795,0.285340598084251,1.0300484674806571,0.6096671210098811,-0.6214933935982336,0.038732389879005576,-0.8799581330064506,1,11,6,7,182,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 11:15:00,-0.16230384408846482,0.6783154614397602,0.9173035207103555,0.600380551532829,-0.7297986871982886,0.5194475854846459,-0.9598755419372559,1,11,6,7,182,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 11:30:00,-1.6647976958184099,-0.5288556049254393,-1.7405230921438206,-0.9857895496703868,-0.9520810599423312,0.6355193467969082,-0.9400173771641334,1,11,6,7,182,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 11:45:00,-1.6004783106333913,0.014252716272785695,-0.5978945589968568,-0.9653175553636291,-1.0116019379603773,0.3819402459632778,-0.765415478651606,1,11,6,7,182,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 12:00:00,-1.106268715592223,0.2848894721286775,0.03688302921184394,0.6334878396664758,-1.343813340815858,0.13106084308865823,-1.066347598376503,1,12,6,7,182,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 12:15:00,-1.081499526271067,0.4184169158281172,0.309530082102456,0.754719893219492,-1.4238878523571827,0.25206218551681925,-1.4548012904743477,1,12,6,7,182,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 12:30:00,-1.058322885599708,0.5513176232363725,0.21342295642553108,0.6120541103780139,-1.2272654743739504,0.37702059150384826,-1.1586196857321802,1,12,6,7,182,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 12:45:00,-1.0365751400550827,0.5442663330847262,0.2112259114347203,0.6038103471946279,-1.1585231134947878,0.6261158259698631,-1.1711133526168978,1,12,6,7,182,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 13:00:00,-1.0161152523200543,0.537478857248869,-0.06902579812497435,2.0761175981262805,-0.8649981095309501,0.4882322692955688,-1.1253683499371587,1,13,6,7,182,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 13:15:00,-0.5633060560486108,1.0937351348731632,0.8719457701380456,1.7166390238702136,-1.0045914067744608,0.6129766452262841,-0.7944416668519209,1,13,6,7,182,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 13:30:00,-0.48353460408458543,1.2122269046153273,1.3304100426281962,1.9125836419912727,-1.1776820432040687,0.4739472650860053,-0.8211277540557741,1,13,6,7,182,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 13:45:00,-0.4781035359807929,1.3253352991518377,1.4848014426134644,1.9586416443341772,-1.305773160523422,0.08069435814034193,-0.7311771131944802,1,13,6,7,182,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 14:00:00,-0.5467799684750886,1.0152948184484596,1.628683438735203,2.122509883688654,-1.4646409873413893,-0.31149083269740563,-0.7990256063800871,1,14,6,7,182,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 14:15:00,-0.3917650234683616,1.2753671820248336,2.0362678610248754,2.3834464312451895,-1.463512912648633,-0.30848392446340883,-0.8263582357270892,1,14,6,7,182,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 14:30:00,-0.612685112541924,1.2469607474607427,1.6817013767251212,1.9101699203571305,-1.4995204797067758,0.8919713415341224,-0.8927419228215455,1,14,6,7,182,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 14:45:00,-0.454855957764627,1.082700329792761,1.5398266616681493,1.727546423033211,-1.2372340375961528,0.07718304202525067,-1.466306744369285,1,14,6,7,182,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 15:00:00,-0.5261245143978822,1.338295455704677,1.497635951497067,1.780660488780631,-1.285206529234587,0.07653334818296781,-1.3511951544019565,1,15,6,7,182,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 15:15:00,-1.6640842707695598,-0.05824257362519456,-0.6038766312495902,0.7483223503166888,-1.2937675110540392,0.07589978942637031,-0.9156220677266945,1,15,6,7,182,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 15:30:00,-1.31386797355526,0.6310175493355509,-0.33927971955969455,0.9563945653930073,-1.2304449953144954,-0.198483146343736,-0.8829285335027213,1,15,6,7,182,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 15:45:00,-1.3607539861971447,0.2087392549158146,-0.5102783007106007,0.17870967993795778,-1.2788798074342753,-0.06116266382533626,-0.7737927720853834,1,15,6,7,182,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 16:00:00,-1.405342278900925,-0.21139017423126336,-0.41650228256132016,-0.04203558820237903,-1.1450781284702325,-0.060681175836212096,-0.6866884729424452,1,16,6,7,182,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 16:15:00,-1.1522478769736375,-0.2096857288912382,-0.2365796850109493,0.06723465550242597,-1.0528035642170417,-0.06021088288693521,-0.6398938757929089,1,16,6,7,182,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 16:30:00,-0.7637995727572781,-0.06648138650619313,-0.14721506981430482,0.06672107302184738,-0.819856708850735,-0.0597513577702665,-0.965667054655121,1,16,6,7,182,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 16:45:00,-0.75479913433522,-0.06598121533183922,-0.234200591805555,0.06621908279522123,-0.7373892851399455,-0.19920489521397863,-0.5797954878062455,1,16,6,7,182,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 17:00:00,-0.7461095540650065,-0.35281153126254045,-0.5923727607193532,-0.2717144821863369,-0.5483260531018267,-0.05677528205877701,-0.751391347048698,1,17,6,7,182,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 17:15:00,-0.6633242042817616,-0.49451240959153775,-0.49742032012592224,-0.4971515254142206,-0.43321555171488,-0.19829177068442383,-0.2889726679927767,1,17,6,7,182,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 17:30:00,-0.06008827871135747,-0.05399556019104691,1.5098316734058663,2.024045246746537,-0.28288773376078125,-0.19681503734892813,-0.5646136702120197,1,17,6,7,182,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 17:45:00,0.3916684453495161,0.824810895381792,1.7473257084634455,1.3956014457102461,-0.5021413958191907,-0.051477483404518055,-0.29999861024140273,1,17,6,7,182,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 18:00:00,0.23718701961596544,0.8152206442468046,1.6093382626705004,1.2546184852657745,-0.535475502852619,-0.05111781025004194,-0.29772198571593855,1,18,6,7,182,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 18:15:00,0.38779310445296944,1.2472187697558845,1.5706575262009823,1.3452351429923683,-0.6053127498506159,-0.050765572363326725,-0.5380537176059065,1,18,6,7,182,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 18:30:00,-0.07485972715003777,1.0793855466384314,1.3603821759441939,1.2082035846270687,-0.7114365121995474,0.10137017041078943,-0.7161659464773436,1,18,6,7,182,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 18:45:00,-0.07435620968368829,0.9175208950119454,1.3349132678626714,1.188610400771542,-0.7043051597899992,0.1006852041480978,-0.6478195275814213,1,18,6,7,182,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 19:00:00,0.08139360877042583,1.053034031832349,1.3108232826575403,1.169940525544027,-0.584920480234988,0.24885962131797595,-0.8465441376947215,1,19,6,7,182,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 19:15:00,0.0027263065851792895,0.8922350490462116,1.2879921208716616,0.9332073744390542,-0.6170597725959193,0.09737748516304129,-1.08310172568321,1,19,6,7,182,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 19:30:00,-0.07593107291370983,0.8820075980264172,1.266313835053725,1.033172589514455,-0.7250052371892232,0.09674537646192427,-0.9656578844017119,1,19,6,7,182,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 19:45:00,-0.07544621295564295,0.8721239755206158,1.2456945554285508,1.1277231502319929,-0.756768016154916,0.24780121836004684,-0.8720657489852638,1,19,6,7,182,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
2018-07-01 20:00:00,-0.0749705241931323,1.0096978186026957,1.2260507754702283,1.111850025612196,-0.7493459454802291,0.09357892997125081,-1.0471711072824157,1,20,6,7,182,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,0.008606996888688698,-0.9999629591162655,1,0,3
